timestep_time,vehicle_angle,vehicle_id,vehicle_lane,vehicle_pos,vehicle_slope,vehicle_speed,vehicle_type,vehicle_x,vehicle_y
3295.00,,,,,,,,,
3296.00,,,,,,,,,
3297.00,,,,,,,,,
3298.00,,,,,,,,,
3299.00,,,,,,,,,
3300.00,,,,,,,,,
3301.00,,,,,,,,,
3302.00,,,,,,,,,
3303.00,,,,,,,,,
3304.00,,,,,,,,,
3305.00,,,,,,,,,
3306.00,,,,,,,,,
3307.00,,,,,,,,,
3308.00,,,,,,,,,
3309.00,,,,,,,,,
3310.00,,,,,,,,,
3311.00,,,,,,,,,
3312.00,,,,,,,,,
3313.00,,,,,,,,,
3314.00,,,,,,,,,
3315.00,,,,,,,,,
3316.00,,,,,,,,,
3317.00,,,,,,,,,
3318.00,,,,,,,,,
3319.00,,,,,,,,,
3320.00,,,,,,,,,
3321.00,,,,,,,,,
3322.00,,,,,,,,,
3323.00,,,,,,,,,
3324.00,,,,,,,,,
3325.00,,,,,,,,,
3326.00,,,,,,,,,
3327.00,,,,,,,,,
3328.00,,,,,,,,,
3329.00,,,,,,,,,
3330.00,,,,,,,,,
3331.00,,,,,,,,,
3332.00,,,,,,,,,
3333.00,,,,,,,,,
3334.00,,,,,,,,,
3335.00,,,,,,,,,
3336.00,,,,,,,,,
3337.00,,,,,,,,,
3338.00,,,,,,,,,
3339.00,,,,,,,,,
3340.00,355.91,veh20,-498871487#4_0,5.10,0.00,0.00,veh_passenger,698.36,446.03
3341.00,355.91,veh20,-498871487#4_0,6.93,0.00,1.83,veh_passenger,698.23,447.85
3342.00,355.91,veh20,-498871487#4_0,11.28,0.00,4.35,veh_passenger,697.92,452.19
3343.00,355.91,veh20,-498871487#4_0,17.45,0.00,6.17,veh_passenger,697.48,458.34
3344.00,355.91,veh20,-498871487#4_0,25.69,0.00,8.24,veh_passenger,696.89,466.56
3345.00,355.91,veh20,-498871487#4_0,35.83,0.00,10.14,veh_passenger,696.16,476.68
3346.00,354.10,veh20,:4902150141_4_0,5.32,0.00,11.55,veh_passenger,695.17,488.19
3347.00,352.29,veh20,-498871487#3_0,5.12,0.00,13.89,veh_passenger,693.58,501.99
3348.00,352.29,veh20,-498871487#3_0,20.44,0.00,15.32,veh_passenger,691.53,517.17
3349.00,352.29,veh20,-498871487#3_0,38.00,0.00,17.57,veh_passenger,689.17,534.58
3350.00,352.29,veh20,-498871487#3_0,57.95,0.00,19.95,veh_passenger,686.49,554.35
3351.00,352.29,veh20,-498871487#3_0,80.27,0.00,22.32,veh_passenger,683.49,576.46
3352.00,352.29,veh20,-498871487#3_0,102.73,0.00,22.46,veh_passenger,680.48,598.72
3353.00,352.29,veh20,-498871487#3_0,124.88,0.00,22.14,veh_passenger,677.51,620.66
3354.00,352.29,veh20,-498871487#3_0,147.08,0.00,22.20,veh_passenger,674.53,642.66
3355.00,352.29,veh20,-498871487#3_0,169.03,0.00,21.95,veh_passenger,671.58,664.41
3356.00,352.29,veh20,-498871487#3_0,191.09,0.00,22.06,veh_passenger,668.62,686.27
3357.00,349.61,veh20,-498871487#2_0,5.25,0.00,21.99,veh_passenger,665.09,707.97
3358.00,349.61,veh20,-498871487#2_0,27.04,0.00,21.79,veh_passenger,661.16,729.41
3359.00,349.61,veh20,-498871487#2_0,48.78,0.00,21.74,veh_passenger,657.24,750.79
3360.00,347.79,veh20,-498871487#2_0,71.34,0.00,22.56,veh_passenger,652.73,772.90
3361.00,347.79,veh20,-498871487#2_0,93.31,0.00,21.97,veh_passenger,648.09,794.37
3362.00,346.44,veh20,-498871487#2_0,115.87,0.00,22.56,veh_passenger,643.19,816.39
3363.00,346.44,veh20,-498871487#2_0,137.90,0.00,22.03,veh_passenger,638.03,837.81
3364.00,344.31,veh20,:4902150139_5_0,4.47,0.00,21.59,veh_passenger,632.78,858.75
3365.00,332.95,veh20,-498871487#1_0,11.56,0.00,22.60,veh_passenger,623.36,879.25
3366.00,332.95,veh20,-498871487#1_0,33.98,0.00,22.42,veh_passenger,613.16,899.22
3367.00,332.95,veh20,-498871487#1_0,55.59,0.00,21.61,veh_passenger,603.33,918.47
3368.00,332.60,veh20,:9020370384_4_0,1.87,0.00,21.36,veh_passenger,593.59,937.49
3369.00,331.13,veh20,-498871487#0_0,14.15,0.00,21.63,veh_passenger,583.25,956.48
3370.00,331.13,veh20,-498871487#0_0,35.56,0.00,21.41,veh_passenger,572.91,975.23
3371.00,331.13,veh20,-498871487#0_0,56.08,0.00,20.52,veh_passenger,563.00,993.20
3372.00,331.13,veh20,-498871487#0_0,72.10,0.00,16.02,veh_passenger,555.27,1007.23
3373.00,331.13,veh20,-498871487#0_0,83.62,0.00,11.52,veh_passenger,549.70,1017.32
3374.00,331.13,veh20,-498871487#0_0,90.83,0.00,7.21,veh_passenger,546.22,1023.63
3375.00,337.07,veh20,:3256430172_4_0,3.18,0.00,6.88,veh_passenger,543.38,1029.85
3376.00,24.30,veh20,:3256430172_4_0,9.23,0.00,6.04,veh_passenger,545.29,1035.27
3377.00,50.41,veh20,812880929#1_0,6.27,0.00,6.73,veh_passenger,550.43,1039.61
3378.00,50.41,veh20,812880929#1_0,14.37,0.00,8.10,veh_passenger,556.67,1044.78
3379.00,50.41,veh20,812880929#1_0,24.68,0.00,10.31,veh_passenger,564.62,1051.35
3380.00,52.27,veh20,812880929#1_0,36.58,0.00,11.90,veh_passenger,573.90,1058.79
3381.00,52.93,veh20,:7603095266_8_0,8.22,0.00,14.40,veh_passenger,585.35,1067.53
3382.00,53.72,veh20,812880929#2_0,14.28,0.00,16.36,veh_passenger,598.52,1077.23
3383.00,59.13,veh20,812880929#2_0,32.38,0.00,18.10,veh_passenger,614.03,1086.56
3384.00,64.35,veh20,812880929#2_0,51.89,0.00,19.51,veh_passenger,631.33,1095.52
3385.00,64.35,veh20,812880929#2_0,67.11,0.00,15.22,veh_passenger,645.05,1102.11
3386.00,67.09,veh20,812880929#2_0,77.83,0.00,10.72,veh_passenger,654.83,1106.49
3387.00,66.22,veh20,:7592768253_10_0,0.53,0.00,6.41,veh_passenger,660.71,1109.06
3388.00,31.24,veh20,:7592768253_18_0,4.48,0.00,7.84,veh_passenger,665.65,1114.65
3389.00,342.49,veh20,523168348#0_0,1.37,0.00,7.21,veh_passenger,664.34,1121.60
3390.00,336.56,veh20,523168348#0_0,9.91,0.00,8.54,veh_passenger,660.94,1129.43
3391.00,336.56,veh20,523168348#0_0,19.84,0.00,9.93,veh_passenger,656.99,1138.54
3392.00,336.56,veh20,523168348#0_0,32.26,0.00,12.42,veh_passenger,652.05,1149.94
3393.00,336.56,veh20,523168348#0_0,47.22,0.00,14.96,veh_passenger,646.10,1163.67
3394.00,336.56,veh20,523168348#0_0,64.28,0.00,17.06,veh_passenger,639.31,1179.32
3395.00,336.56,veh20,523168348#0_0,82.93,0.00,18.65,veh_passenger,631.89,1196.43
3396.00,336.56,veh20,523168348#0_0,103.02,0.00,20.09,veh_passenger,623.90,1214.86
3397.00,336.56,veh20,523168348#0_0,125.24,0.00,22.22,veh_passenger,615.07,1235.25
3398.00,336.56,veh20,523168348#0_0,147.72,0.00,22.48,veh_passenger,606.13,1255.87
3399.00,336.56,veh20,523168348#0_0,169.34,0.00,21.62,veh_passenger,597.53,1275.71
3400.00,,,,,,,,,
3401.00,,,,,,,,,
3402.00,,,,,,,,,
3403.00,,,,,,,,,
3404.00,,,,,,,,,
3405.00,,,,,,,,,
3406.00,,,,,,,,,
3407.00,,,,,,,,,
3408.00,,,,,,,,,
3409.00,,,,,,,,,
3410.00,,,,,,,,,
3411.00,,,,,,,,,
3412.00,,,,,,,,,
3413.00,,,,,,,,,
3414.00,,,,,,,,,
3415.00,,,,,,,,,
3416.00,,,,,,,,,
3417.00,,,,,,,,,
3418.00,,,,,,,,,
3419.00,,,,,,,,,
3420.00,,,,,,,,,
3421.00,,,,,,,,,
3422.00,,,,,,,,,
3423.00,,,,,,,,,
3424.00,,,,,,,,,
3425.00,,,,,,,,,
3426.00,,,,,,,,,
3427.00,,,,,,,,,
3428.00,,,,,,,,,
3429.00,,,,,,,,,
3430.00,,,,,,,,,
3431.00,,,,,,,,,
3432.00,,,,,,,,,
3433.00,,,,,,,,,
3434.00,,,,,,,,,
3435.00,,,,,,,,,
3436.00,,,,,,,,,
3437.00,,,,,,,,,
3438.00,,,,,,,,,
3439.00,,,,,,,,,
3440.00,,,,,,,,,
3441.00,,,,,,,,,
3442.00,,,,,,,,,
3443.00,,,,,,,,,
3444.00,,,,,,,,,
3445.00,,,,,,,,,
3446.00,,,,,,,,,
3447.00,,,,,,,,,
3448.00,,,,,,,,,
3449.00,,,,,,,,,
3450.00,,,,,,,,,
3451.00,,,,,,,,,
3452.00,,,,,,,,,
3453.00,,,,,,,,,
3454.00,,,,,,,,,
3455.00,,,,,,,,,
3456.00,,,,,,,,,
3457.00,,,,,,,,,
3458.00,,,,,,,,,
3459.00,,,,,,,,,
3460.00,,,,,,,,,
3461.00,,,,,,,,,
3462.00,,,,,,,,,
3463.00,,,,,,,,,
3464.00,,,,,,,,,
3465.00,,,,,,,,,
3466.00,,,,,,,,,
3467.00,,,,,,,,,
3468.00,,,,,,,,,
3469.00,,,,,,,,,
3470.00,,,,,,,,,
3471.00,,,,,,,,,
3472.00,,,,,,,,,
3473.00,,,,,,,,,
3474.00,,,,,,,,,
3475.00,,,,,,,,,
3476.00,,,,,,,,,
3477.00,,,,,,,,,
3478.00,,,,,,,,,
3479.00,,,,,,,,,
3480.00,,,,,,,,,
3481.00,,,,,,,,,
3482.00,,,,,,,,,
3483.00,,,,,,,,,
3484.00,,,,,,,,,
3485.00,,,,,,,,,
3486.00,,,,,,,,,
3487.00,,,,,,,,,
3488.00,,,,,,,,,
3489.00,,,,,,,,,
3490.00,,,,,,,,,
3491.00,,,,,,,,,
3492.00,,,,,,,,,
3493.00,,,,,,,,,
3494.00,,,,,,,,,
3495.00,,,,,,,,,
3496.00,,,,,,,,,
3497.00,,,,,,,,,
3498.00,,,,,,,,,
3499.00,,,,,,,,,
3500.00,,,,,,,,,
3501.00,,,,,,,,,
3502.00,,,,,,,,,
3503.00,,,,,,,,,
3504.00,,,,,,,,,
3505.00,,,,,,,,,
3506.00,,,,,,,,,
3507.00,168.29,veh21,-1228020309#2_0,5.10,0.00,14.03,veh_passenger,337.99,1450.45
3508.00,168.29,veh21,-1228020309#2_0,18.42,0.00,13.32,veh_passenger,340.69,1437.40
3509.00,168.29,veh21,-1228020309#2_0,31.93,0.00,13.50,veh_passenger,343.43,1424.18
3510.00,168.29,veh21,-1228020309#2_0,44.86,0.00,12.94,veh_passenger,346.06,1411.51
3511.00,163.45,veh21,-1228020309#2_0,57.89,0.00,13.02,veh_passenger,349.52,1398.97
3512.00,163.45,veh21,-1228020309#2_0,71.09,0.00,13.20,veh_passenger,353.28,1386.31
3513.00,164.50,veh21,:5093784485_6_0,6.82,0.00,12.85,veh_passenger,356.82,1373.96
3514.00,165.91,veh21,-1228020309#1_0,5.80,0.00,13.57,veh_passenger,360.31,1360.85
3515.00,165.91,veh21,-1228020309#1_0,19.59,0.00,13.79,veh_passenger,363.67,1347.47
3516.00,165.91,veh21,-1228020309#1_0,32.55,0.00,12.96,veh_passenger,366.83,1334.90
3517.00,165.91,veh21,-1228020309#1_0,45.88,0.00,13.33,veh_passenger,370.07,1321.97
3518.00,165.91,veh21,-1228020309#1_0,59.45,0.00,13.57,veh_passenger,373.38,1308.81
3519.00,165.91,veh21,-1228020309#1_0,73.47,0.00,14.03,veh_passenger,376.79,1295.21
3520.00,165.91,veh21,-1228020309#1_0,87.44,0.00,13.96,veh_passenger,380.19,1281.67
3521.00,165.91,veh21,-1228020309#1_0,101.33,0.00,13.90,veh_passenger,383.58,1268.19
3522.00,165.91,veh21,-1228020309#1_0,114.32,0.00,12.99,veh_passenger,386.74,1255.59
3523.00,165.91,veh21,-1228020309#1_0,128.18,0.00,13.86,veh_passenger,390.11,1242.15
3524.00,165.91,veh21,-1228020309#1_0,141.00,0.00,12.82,veh_passenger,393.24,1229.72
3525.00,165.91,veh21,-1228020309#1_0,153.90,0.00,12.90,veh_passenger,396.38,1217.20
3526.00,165.91,veh21,-1228020309#1_0,167.23,0.00,13.33,veh_passenger,399.63,1204.27
3527.00,165.91,veh21,-1228020309#1_0,180.75,0.00,13.52,veh_passenger,402.92,1191.16
3528.00,165.91,veh21,-1228020309#1_0,194.29,0.00,13.54,veh_passenger,406.21,1178.04
3529.00,165.91,veh21,-1228020309#1_0,207.08,0.00,12.80,veh_passenger,409.33,1165.63
3530.00,165.91,veh21,-1228020309#1_0,220.17,0.00,13.09,veh_passenger,412.52,1152.93
3531.00,165.91,veh21,-1228020309#1_0,233.00,0.00,12.83,veh_passenger,415.64,1140.49
3532.00,165.91,veh21,-1228020309#1_0,246.36,0.00,13.36,veh_passenger,418.90,1127.53
3533.00,165.91,veh21,-1228020309#1_0,259.80,0.00,13.44,veh_passenger,422.17,1114.50
3534.00,127.93,veh21,-1228020309#1_0,273.56,0.00,13.76,veh_passenger,432.32,1105.58
3535.00,127.95,veh21,:11387742120_5_0,4.67,0.00,13.05,veh_passenger,442.61,1097.56
3536.00,127.93,veh21,-1228020309#0_0,7.97,0.00,12.98,veh_passenger,452.85,1089.58
3537.00,127.93,veh21,-1228020309#0_0,21.23,0.00,13.27,veh_passenger,463.31,1081.43
3538.00,127.93,veh21,-1228020309#0_0,35.22,0.00,13.99,veh_passenger,474.34,1072.83
3539.00,127.93,veh21,-1228020309#0_0,49.13,0.00,13.91,veh_passenger,485.31,1064.28
3540.00,121.92,veh21,-1228020309#0_0,62.52,0.00,13.39,veh_passenger,496.53,1056.98
3541.00,121.92,veh21,-1228020309#0_0,75.73,0.00,13.20,veh_passenger,507.74,1050.00
3542.00,121.23,veh21,-1228020309#0_0,88.51,0.00,12.79,veh_passenger,518.66,1043.35
3543.00,121.23,veh21,-1228020309#0_0,97.00,0.00,8.49,veh_passenger,525.92,1038.95
3544.00,121.23,veh21,-1228020309#0_0,101.13,0.00,4.13,veh_passenger,529.45,1036.80
3545.00,125.43,veh21,:3256430172_13_0,4.87,0.00,6.50,veh_passenger,534.80,1033.13
3546.00,141.79,veh21,:3256430172_13_0,13.95,0.00,9.08,veh_passenger,540.89,1026.45
3547.00,151.13,veh21,498871487#0_0,9.73,0.00,11.09,veh_passenger,546.34,1016.80
3548.00,151.13,veh21,498871487#0_0,23.29,0.00,13.55,veh_passenger,552.88,1004.93
3549.00,151.13,veh21,498871487#0_0,39.22,0.00,15.94,veh_passenger,560.58,990.97
3550.00,151.13,veh21,498871487#0_0,57.39,0.00,18.17,veh_passenger,569.35,975.06
3551.00,151.13,veh21,498871487#0_0,77.36,0.00,19.97,veh_passenger,578.99,957.58
3552.00,151.96,veh21,:9020370384_5_0,4.51,0.00,21.67,veh_passenger,589.40,938.56
3553.00,152.95,veh21,498871487#1_0,16.94,0.00,21.68,veh_passenger,599.32,919.28
3554.00,152.95,veh21,498871487#1_0,39.13,0.00,22.19,veh_passenger,609.41,899.52
3555.00,152.95,veh21,498871487#1_0,60.87,0.00,21.74,veh_passenger,619.30,880.16
3556.00,,,,,,,,,
